,trip_id,year,month,week,day,hour,usertype,gender,starttime,stoptime,tripduration,temperature,events,from_station_id,from_station_name,latitude_start,longitude_start,dpcapacity_start,to_station_id,to_station_name,latitude_end,longitude_end,dpcapacity_end
794,2353504,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:00:00,2014-06-30 18:02:00,2.283333333333333,82.0,tstorms,156,Clark St & Wellington Ave,41.9364968219,-87.64753865819999,15.0,300,Broadway & Barry Ave,41.937601,-87.644005,15.0
795,2353502,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:00:00,2014-06-30 18:07:00,7.866666666666666,82.0,tstorms,329,Lake Shore Dr & Diversey Pkwy,41.932684,-87.63625,15.0,296,Broadway & Belmont Ave,41.940106,-87.645451,15.0
796,2353501,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:00:00,2014-06-30 18:17:00,16.983333333333334,82.0,tstorms,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,15.0
797,2353500,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:00:00,2014-06-30 18:07:00,7.8,82.0,tstorms,192,Canal St & Adams St,41.878948,-87.63975,39.0,146,Loomis St & Jackson Blvd,41.877945,-87.66200699999999,11.0
798,2353692,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:41:00,2014-06-30 17:49:00,8.016666666666667,84.0,cloudy,273,Michigan Ave & 18th St,41.857937,-87.623633,15.0,321,Wabash Ave & 8th St,41.871962,-87.62610600000001,19.0
799,2353571,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:59:00,2014-06-30 18:07:00,8.666666666666666,84.0,cloudy,264,Stetson Ave & South Water St,41.886835,-87.62232,19.0,181,LaSalle St & Illinois St,41.890749,-87.63206,31.0
800,2353499,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:07:00,7.35,84.0,cloudy,174,Canal St & Madison St,41.882091,-87.639833,23.0,88,May St & Randolph St,41.88397,-87.655688,15.0
801,2353498,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:02:00,2.95,84.0,cloudy,293,Broadway & Wilson Ave,41.965485,-87.657238,19.0,231,Sheridan Rd & Montrose Ave,41.96167,-87.65464,15.0
802,2353497,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:03:00,3.733333333333333,84.0,cloudy,93,Sheffield Ave & Willow St,41.913688,-87.652855,15.0,28,Larrabee St & Menomonee St,41.91468,-87.64331999999999,15.0
803,2353496,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:02:00,6.083333333333333,84.0,cloudy,344,Wolcott Ave & Lawrence Ave,41.968641,-87.676335,15.0,298,Lincoln Ave & Belle Plaine Ave,41.955927,-87.679259,15.0
804,2353495,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:59:00,2014-06-30 18:35:00,35.666666666666664,84.0,cloudy,162,Damen Ave & Wellington Ave,41.93588,-87.67841999999999,14.0,173,Mies van der Rohe Way & Chicago Ave,41.89691,-87.62174300000001,15.0
805,2353494,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:59:00,2014-06-30 18:03:00,3.85,84.0,cloudy,227,Southport Ave & Waveland Ave,41.94815,-87.66394,15.0,347,Ashland Ave & Grace St,41.950687,-87.6687,15.0
806,2353493,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:17:00,17.933333333333334,84.0,cloudy,66,Clinton St & Lake St,41.8858327415,-87.6413823149,19.0,69,Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,19.0
807,2353492,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:10:00,10.466666666666669,84.0,cloudy,212,Wells St & Hubbard St,41.889933,-87.63426199999999,31.0,134,Peoria St & Jackson Blvd,41.877749,-87.649633,19.0
808,2353491,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:06:00,6.583333333333333,84.0,cloudy,44,State St & Randolph St,41.8847302006,-87.6277335692,27.0,174,Canal St & Madison St,41.882091,-87.639833,23.0
809,2353489,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:11:00,11.3,84.0,cloudy,192,Canal St & Adams St,41.878948,-87.63975,39.0,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,31.0
810,2353488,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:10:00,10.316666666666666,84.0,cloudy,174,Canal St & Madison St,41.882091,-87.639833,23.0,48,Larrabee St & Kingsbury St,41.897764,-87.642884,27.0
811,2353487,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:06:00,6.85,84.0,cloudy,158,Milwaukee Ave & Wabansia Ave,41.912616,-87.681391,15.0,16,Wood St & North Ave,41.910329,-87.672516,11.0
812,2353485,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:59:00,2014-06-30 18:03:00,4.366666666666666,84.0,cloudy,298,Lincoln Ave & Belle Plaine Ave,41.955927,-87.679259,15.0,316,Damen Ave & Sunnyside Ave,41.96325,-87.67925799999999,19.0
813,2353482,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:59:00,2014-06-30 18:22:00,23.166666666666668,84.0,cloudy,176,Clark St & Elm St,41.903233,-87.631253,19.0,232,Pine Grove Ave & Waveland Ave,41.949275,-87.646303,23.0
814,2353479,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:03:00,3.95,84.0,cloudy,347,Ashland Ave & Grace St,41.950687,-87.6687,15.0,227,Southport Ave & Waveland Ave,41.94815,-87.66394,15.0
815,2353477,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:59:00,2014-06-30 18:02:00,2.9833333333333334,84.0,cloudy,160,Campbell Ave & North Ave,41.910535,-87.68955600000001,15.0,116,Western Ave & Winnebago Ave,41.915533,-87.687051,15.0
816,2353476,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:05:00,5.766666666666667,84.0,cloudy,177,Theater on the Lake,41.926277,-87.630834,15.0,157,Lake Shore Dr & Wellington Ave,41.936669,-87.636794,15.0
817,2353475,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:04:00,4.883333333333334,84.0,cloudy,56,Desplaines St & Kinzie St,41.888716036,-87.6444478533,19.0,212,Wells St & Hubbard St,41.889933,-87.63426199999999,31.0
818,2353474,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:08:00,9.533333333333331,84.0,cloudy,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,23.0,291,Wells St & Evergreen Ave,41.906724,-87.63483000000001,19.0
819,2353473,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:28:00,29.35,84.0,cloudy,85,Michigan Ave & Oak St,41.90096039,-87.62377664,23.0,251,Clarendon Ave & Leland Ave,41.967968,-87.650001,15.0
820,2353471,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:59:00,2014-06-30 18:21:00,22.45,84.0,cloudy,85,Michigan Ave & Oak St,41.90096039,-87.62377664,23.0,190,Southport Ave & Wrightwood Ave,41.92888,-87.66317,15.0
821,2353470,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:58:00,2014-06-30 18:03:00,5.15,84.0,cloudy,286,Franklin St & Quincy St,41.878724,-87.634793,23.0,73,Jefferson St & Monroe St,41.880422,-87.642746,19.0
822,2353469,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:09:00,12.316666666666666,84.0,cloudy,286,Franklin St & Quincy St,41.878724,-87.634793,23.0,273,Michigan Ave & 18th St,41.857937,-87.623633,15.0
823,2353468,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:06:00,10.85,84.0,cloudy,286,Franklin St & Quincy St,41.878724,-87.634793,23.0,46,Wells St & Walton St,41.89993001,-87.63443007,19.0
824,2353466,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:23:00,27.53333333333333,84.0,cloudy,283,LaSalle St & Jackson Blvd,41.87817,-87.631985,23.0,156,Clark St & Wellington Ave,41.9364968219,-87.64753865819999,15.0
825,2353464,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:58:00,2014-06-30 18:02:00,3.6166666666666663,84.0,cloudy,69,Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,19.0,315,Leavitt St & Hirsch St,41.906717,-87.68277900000001,11.0
826,2353463,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:58:00,2014-06-30 18:05:00,6.766666666666667,84.0,cloudy,69,Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,19.0,276,California Ave & North Ave,41.91044,-87.6972,11.0
827,2353461,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:58:00,2014-06-30 18:15:00,16.916666666666668,84.0,cloudy,53,Wells St & Erie St,41.893832,-87.63419499999999,19.0,220,Hampden Ct & Diversey Pkwy,41.93262,-87.642385,19.0
828,2353460,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:58:00,2014-06-30 18:00:00,2.216666666666667,84.0,cloudy,210,Ashland Ave & Division St,41.903448,-87.669313,19.0,17,Wood St & Division St,41.90332,-87.67273,15.0
829,2353459,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:58:00,2014-06-30 18:04:00,6.133333333333334,84.0,cloudy,229,Southport Ave & Roscoe St,41.943739,-87.66402,19.0,347,Ashland Ave & Grace St,41.950687,-87.6687,15.0
830,2353457,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:58:00,2014-06-30 18:08:00,9.9,84.0,cloudy,152,Lincoln Ave & Diversey Pkwy,41.932225,-87.658617,15.0,227,Southport Ave & Waveland Ave,41.94815,-87.66394,15.0
831,2353456,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:58:00,2014-06-30 18:08:00,9.916666666666666,84.0,cloudy,212,Wells St & Hubbard St,41.889933,-87.63426199999999,31.0,176,Clark St & Elm St,41.903233,-87.631253,19.0
832,2353452,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:58:00,2014-06-30 18:14:00,15.833333333333334,84.0,cloudy,77,Clinton St & Madison St,41.8815824,-87.64127743,23.0,282,Halsted St & Maxwell St,41.86458,-87.64693,15.0
833,2353450,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:57:00,2014-06-30 18:10:00,12.2,84.0,cloudy,77,Clinton St & Madison St,41.8815824,-87.64127743,23.0,57,Clinton St & Roosevelt Rd,41.8671177825,-87.64108795930001,15.0
834,2353447,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:58:00,2014-06-30 18:22:00,24.6,84.0,cloudy,174,Canal St & Madison St,41.882091,-87.639833,23.0,290,Kedzie Ave & Palmer Ct,41.921525,-87.70732199999999,15.0
835,2353445,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:58:00,2014-06-30 18:24:00,26.8,84.0,cloudy,211,St Clair St & Erie St,41.894448,-87.622663,19.0,188,Greenview Ave & Fullerton Ave,41.92533,-87.6658,15.0
836,2353444,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:58:00,2014-06-30 18:02:00,4.65,84.0,cloudy,66,Clinton St & Lake St,41.8858327415,-87.6413823149,19.0,77,Clinton St & Madison St,41.8815824,-87.64127743,23.0
837,2353443,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:58:00,2014-06-30 18:15:00,17.45,84.0,cloudy,176,Clark St & Elm St,41.903233,-87.631253,19.0,333,Ashland Ave & Blackhawk St,41.907066,-87.667252,15.0
838,2353442,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:53:00,2014-06-30 17:58:00,5.0,84.0,cloudy,253,Clifton Ave & Lawrence Ave,41.968873,-87.658857,15.0,326,Clark St & Leland Ave,41.967096000000005,-87.667429,11.0
839,2353441,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:57:00,2014-06-30 18:04:00,6.133333333333334,84.0,cloudy,223,Clifton Ave & Armitage Ave,41.918216,-87.656936,15.0,20,Sheffield Ave & Kingsbury St,41.90959193,-87.65349723,15.0
840,2353440,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:57:00,2014-06-30 18:00:00,2.316666666666667,84.0,cloudy,60,Dayton St & North Ave,41.9105780349,-87.6494219288,19.0,20,Sheffield Ave & Kingsbury St,41.90959193,-87.65349723,15.0
841,2353439,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:57:00,2014-06-30 18:17:00,19.58333333333333,84.0,cloudy,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0,260,Kedzie Ave & Milwaukee Ave,41.929567,-87.70785699999999,19.0
842,2353438,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:57:00,2014-06-30 18:10:00,12.616666666666667,84.0,cloudy,46,Wells St & Walton St,41.89993001,-87.63443007,19.0,174,Canal St & Madison St,41.882091,-87.639833,23.0
843,2353434,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:57:00,2014-06-30 18:01:00,4.566666666666666,84.0,cloudy,226,Racine Ave & Belmont Ave,41.939743,-87.658865,15.0,131,Lincoln Ave & Belmont Ave,41.939365,-87.668385,15.0
844,2353433,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:57:00,2014-06-30 18:00:00,3.066666666666667,84.0,cloudy,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,174,Canal St & Madison St,41.882091,-87.639833,23.0
845,2353431,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:52:00,2014-06-30 18:14:00,21.416666666666668,84.0,cloudy,195,Columbus Dr & Randolph St,41.884728,-87.61952099999999,31.0,273,Michigan Ave & 18th St,41.857937,-87.623633,15.0
846,2353429,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:53:00,2014-06-30 18:12:00,18.383333333333333,84.0,cloudy,191,Canal St & Monroe St,41.8807,-87.63946999999999,23.0,289,Wells St & Concord Ln,41.912202,-87.634664,19.0
847,2353428,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:57:00,2014-06-30 18:03:00,5.95,84.0,cloudy,174,Canal St & Madison St,41.882091,-87.639833,23.0,80,Aberdeen St & Madison St,41.881487,-87.654752,19.0
848,2353427,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:57:00,2014-06-30 18:09:00,12.35,84.0,cloudy,106,State St & Pearson St,41.897448,-87.628722,27.0,192,Canal St & Adams St,41.878948,-87.63975,39.0
849,2353426,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:57:00,2014-06-30 18:01:00,4.316666666666666,84.0,cloudy,110,State St & Erie St,41.893975,-87.628623,23.0,47,State St & Kinzie St,41.88918,-87.6277,19.0
850,2353424,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:13:00,16.783333333333335,84.0,cloudy,77,Clinton St & Madison St,41.8815824,-87.64127743,23.0,141,Clark St & Lincoln Ave,41.915689,-87.6346,23.0
851,2353422,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:57:00,2014-06-30 18:05:00,8.15,84.0,cloudy,68,Clinton St & Tilden St,41.875885,-87.640795,23.0,282,Halsted St & Maxwell St,41.86458,-87.64693,15.0
852,2353421,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:57:00,2014-06-30 18:12:00,15.433333333333334,84.0,cloudy,174,Canal St & Madison St,41.882091,-87.639833,23.0,183,Damen Ave & Augusta Blvd,41.899714,-87.677234,15.0
853,2353420,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:57:00,2014-06-30 18:12:00,14.95,84.0,cloudy,75,Canal St & Jackson Blvd,41.877988,-87.64076899999999,23.0,282,Halsted St & Maxwell St,41.86458,-87.64693,15.0
854,2353419,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:57:00,2014-06-30 18:22:00,25.35,84.0,cloudy,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,31.0,324,Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000001,15.0
855,2353418,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:57:00,2014-06-30 18:18:00,21.58333333333333,84.0,cloudy,324,Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000001,15.0,324,Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000001,15.0
856,2353416,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:00:00,3.333333333333333,84.0,cloudy,75,Canal St & Jackson Blvd,41.877988,-87.64076899999999,23.0,169,Canal St & Harrison St,41.874337,-87.639566,15.0
857,2353415,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:13:00,17.833333333333332,84.0,cloudy,181,LaSalle St & Illinois St,41.890749,-87.63206,31.0,220,Hampden Ct & Diversey Pkwy,41.93262,-87.642385,19.0
858,2353413,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:06:00,10.1,84.0,cloudy,108,Halsted St & Polk St,41.87184,-87.64664,19.0,317,Wood St & Taylor St,41.869154,-87.67104499999999,15.0
859,2353412,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:23:00,26.883333333333333,84.0,cloudy,51,Clark St & Randolph St,41.884576228,-87.63188991,31.0,223,Clifton Ave & Armitage Ave,41.918216,-87.656936,15.0
860,2353410,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:17:00,21.0,84.0,cloudy,51,Clark St & Randolph St,41.884576228,-87.63188991,31.0,324,Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000001,15.0
861,2353409,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:03:00,6.916666666666667,84.0,cloudy,51,Clark St & Randolph St,41.884576228,-87.63188991,31.0,192,Canal St & Adams St,41.878948,-87.63975,39.0
862,2353408,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:04:00,8.033333333333333,84.0,cloudy,157,Lake Shore Dr & Wellington Ave,41.936669,-87.636794,15.0,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,23.0
863,2353407,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:11:00,14.916666666666666,84.0,cloudy,51,Clark St & Randolph St,41.884576228,-87.63188991,31.0,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,15.0
864,2353405,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 17:59:00,2.9166666666666665,84.0,cloudy,302,Sheffield Ave & Wrightwood Ave,41.928712,-87.65383299999999,19.0,190,Southport Ave & Wrightwood Ave,41.92888,-87.66317,15.0
865,2353402,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:56:00,2014-06-30 18:08:00,12.45,84.0,cloudy,68,Clinton St & Tilden St,41.875885,-87.640795,23.0,217,May St & Fulton St,41.886773,-87.656001,15.0
866,2353400,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:12:00,16.383333333333333,84.0,cloudy,344,Wolcott Ave & Lawrence Ave,41.968641,-87.676335,15.0,226,Racine Ave & Belmont Ave,41.939743,-87.658865,15.0
867,2353399,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:01:00,4.933333333333334,84.0,cloudy,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,23.0,111,Sedgwick St & Huron St,41.894666,-87.638437,19.0
868,2353398,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:01:00,5.0,84.0,cloudy,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,23.0,111,Sedgwick St & Huron St,41.894666,-87.638437,19.0
869,2353397,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:08:00,12.533333333333331,84.0,cloudy,174,Canal St & Madison St,41.882091,-87.639833,23.0,22,May St & Taylor St,41.8694821,-87.6554864,15.0
870,2353396,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:56:00,2014-06-30 18:02:00,6.366666666666666,84.0,cloudy,175,Wells St & Polk St,41.872373,-87.633523,19.0,5,State St & Harrison St,41.8739580629,-87.62773948590001,19.0
871,2353395,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:56:00,2014-06-30 18:02:00,5.95,84.0,cloudy,80,Aberdeen St & Madison St,41.881487,-87.654752,19.0,73,Jefferson St & Monroe St,41.880422,-87.642746,19.0
872,2353393,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:01:00,4.916666666666667,84.0,cloudy,47,State St & Kinzie St,41.88918,-87.6277,19.0,81,Daley Center Plaza,41.884163,-87.629635,39.0
873,2353392,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:00:00,4.816666666666666,84.0,cloudy,231,Sheridan Rd & Montrose Ave,41.96167,-87.65464,15.0,240,Sheridan Rd & Irving Park Rd,41.954245,-87.65440600000001,23.0
874,2353391,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:56:00,2014-06-30 18:09:00,13.65,84.0,cloudy,174,Canal St & Madison St,41.882091,-87.639833,23.0,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0
875,2353390,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:56:00,2014-06-30 18:06:00,10.583333333333334,84.0,cloudy,291,Wells St & Evergreen Ave,41.906724,-87.63483000000001,19.0,113,Bissell St & Armitage Ave,41.91844,-87.65222,15.0
876,2353389,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:02:00,6.8,84.0,cloudy,210,Ashland Ave & Division St,41.903448,-87.669313,19.0,305,Western Ave & Division St,41.902893,-87.687275,15.0
877,2353387,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:05:00,9.633333333333333,84.0,cloudy,291,Wells St & Evergreen Ave,41.906724,-87.63483000000001,19.0,164,Franklin St & Lake St,41.885837,-87.6355,23.0
878,2353386,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:00:00,4.683333333333334,84.0,cloudy,320,Loomis St & Lexington St,41.872187,-87.661501,15.0,342,Wolcott Ave & Polk St,41.871262,-87.673688,15.0
879,2353384,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:55:00,2014-06-30 18:05:00,9.183333333333334,84.0,cloudy,225,Halsted St & Dickens Ave,41.919936,-87.64883,15.0,141,Clark St & Lincoln Ave,41.915689,-87.6346,23.0
880,2353383,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:05:00,10.35,84.0,cloudy,212,Wells St & Hubbard St,41.889933,-87.63426199999999,31.0,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,19.0
881,2353382,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:18:00,22.58333333333333,84.0,cloudy,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,23.0,222,Milwaukee Ave & Rockwell St,41.920195,-87.693033,19.0
882,2353381,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:01:00,6.116666666666666,84.0,cloudy,134,Peoria St & Jackson Blvd,41.877749,-87.649633,19.0,241,Morgan St & Polk St,41.871737,-87.65103,15.0
883,2353379,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:55:00,2014-06-30 18:06:00,11.033333333333331,84.0,cloudy,291,Wells St & Evergreen Ave,41.906724,-87.63483000000001,19.0,113,Bissell St & Armitage Ave,41.91844,-87.65222,15.0
884,2353378,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:02:00,7.233333333333333,84.0,cloudy,174,Canal St & Madison St,41.882091,-87.639833,23.0,48,Larrabee St & Kingsbury St,41.897764,-87.642884,27.0
885,2353377,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:55:00,2014-06-30 18:19:00,23.366666666666667,84.0,cloudy,341,Adler Planetarium,41.866095,-87.60726700000001,19.0,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,31.0
886,2353376,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:05:00,10.016666666666667,84.0,cloudy,286,Franklin St & Quincy St,41.878724,-87.634793,23.0,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,31.0
887,2353375,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 17:58:00,3.3,84.0,cloudy,87,Racine Ave & Fullerton Ave,41.92556258,-87.65840426,19.0,188,Greenview Ave & Fullerton Ave,41.92533,-87.6658,15.0
888,2353374,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:05:00,9.55,84.0,cloudy,91,Clinton St & Washington Blvd,41.88338,-87.64116999999999,31.0,47,State St & Kinzie St,41.88918,-87.6277,19.0
889,2353373,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:53:00,2014-06-30 18:07:00,14.366666666666667,84.0,cloudy,36,Franklin St & Jackson Blvd,41.8777079559,-87.6353211408,31.0,273,Michigan Ave & 18th St,41.857937,-87.623633,15.0
890,2353372,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:55:00,2014-06-30 18:13:00,18.383333333333333,84.0,cloudy,35,Streeter Dr & Illinois St,41.891071,-87.6122,39.0,324,Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000001,15.0
891,2353371,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:55:00,2014-06-30 18:03:00,8.033333333333333,84.0,cloudy,177,Theater on the Lake,41.926277,-87.630834,15.0,220,Hampden Ct & Diversey Pkwy,41.93262,-87.642385,19.0
892,2353369,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:13:00,17.95,84.0,cloudy,176,Clark St & Elm St,41.903233,-87.631253,19.0,233,Sangamon St & Washington Blvd,41.883004,-87.65114799999999,15.0
893,2353368,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:05:00,9.716666666666669,84.0,cloudy,77,Clinton St & Madison St,41.8815824,-87.64127743,23.0,74,Kingsbury St & Erie St,41.89384315,-87.64185116,23.0
894,2353366,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 17:58:00,3.25,84.0,cloudy,94,Clark St & Armitage Ave,41.918306,-87.636282,19.0,289,Wells St & Concord Ln,41.912202,-87.634664,19.0
895,2353365,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:55:00,2014-06-30 18:01:00,6.25,84.0,cloudy,194,State St & Wacker Dr,41.887155,-87.62775,11.0,91,Clinton St & Washington Blvd,41.88338,-87.64116999999999,31.0
896,2353364,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:54:00,2014-06-30 18:06:00,11.116666666666667,84.0,cloudy,174,Canal St & Madison St,41.882091,-87.639833,23.0,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0
897,2353361,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:54:00,2014-06-30 17:57:00,2.3666666666666667,84.0,cloudy,261,Hermitage Ave & Polk St,41.871514000000005,-87.669886,15.0,342,Wolcott Ave & Polk St,41.871262,-87.673688,15.0
898,2353360,2014,6,27,0,17,Subscriber,Female,2014-06-30 17:54:00,2014-06-30 18:11:00,17.55,84.0,cloudy,174,Canal St & Madison St,41.882091,-87.639833,23.0,210,Ashland Ave & Division St,41.903448,-87.669313,19.0
899,2353358,2014,6,27,0,17,Subscriber,Male,2014-06-30 17:54:00,2014-06-30 18:05:00,11.5,84.0,cloudy,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,321,Wabash Ave & 8th St,41.871962,-87.62610600000001,19.0
